x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
15,15,The weather is sunny today.,Weather can really affect our mood and plans.,0.001398497194909629,0.01625296689442629,0.011048293586957775,The weather is pleasant and sunny today.,Atmospheric conditions possess a significant capacity to influence emotional states and shape prospective arrangements.
3,4,I want to travel to Tokyo.,Exploring new places is always rewarding.,0.011410543384085297,0.04703220379966399,0.03780944036359679,I wish to travel to Tokyo.,Embarking on journeys to novel destinations is invariably a fulfilling experience.
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I wish to travel to Berlin.,That sounds like a most interesting destination!
18,17,The weather is snowy today.,Different weather brings different opportunities.,0.0036478921677020044,0.029055385929559197,0.018554199891001176,The weather is presently experiencing snowfall.,Varied meteorological conditions present diverse avenues for development.
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,"It's a bit of a rainy day today, perfect for cozying up indoors!",I trust the weather will be conducive to your planned activities.
10,3,I like playing basketball.,Planning ahead always makes trips better.,0.004180719393306296,0.18889773402308402,0.11372179661690561,I find great enjoyment in playing basketball.,"Getting your plans sorted ahead of time really makes for a smoother, more enjoyable trip!"
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,I'm really itching to go to Berlin.,Planning ahead is always beneficial for a more enjoyable trip.
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I'm itching to go to Berlin.,That appears to be a highly promising destination.
6,7,I am learning physics.,Keep up the good work with your studies!,0.0011072331170544727,0.07473050352452039,0.004112507988056981,I am currently undertaking studies in physics.,"You're doing a fantastic job with your studies, keep it up!"
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I would be delighted to travel to Berlin.,That sounds like a most interesting destination!
11,14,I like playing soccer.,Physical activity is great for both body and mind.,0.007263964285949601,0.013050643022516833,0.11691730442354392,I find great enjoyment in playing soccer.,Working out's awesome for your body and your brain.
10,13,I like playing basketball.,It's wonderful that you enjoy being active.,0.03560470159377407,0.18889773402308402,0.055161303550447745,I'm a big fan of shooting hoops.,It is commendable that you derive pleasure from maintaining an active lifestyle.
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I'd absolutely love to visit London!,That sounds like a most delightful destination!
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,The weather is inclement today.,I trust the weather will be agreeable for your planned activities.
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,I wish to travel to Berlin.,"Yeah, seriously, planning your trips beforehand just makes everything smoother."
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,"Oh, I'd absolutely love to visit Berlin!",Proactive planning invariably enhances travel experiences.
19,18,The weather is windy today.,It's always good to be prepared for any weather.,0.0008324432033821038,0.031700766646811165,0.04436553457324437,It's a bit breezy out there today!,"You know, it's always a good idea to be ready for whatever the weather throws at you."
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,The weather is overcast today.,Hope the weather's good for whatever you're up to!
10,12,I like playing basketball.,Regular exercise makes such a difference.,0.03025768137875878,0.18889773402308402,0.03615585102320392,I really enjoy shooting hoops!,"Working out really makes a difference, you know?"
14,14,I like playing table tennis.,Physical activity is great for both body and mind.,0.007953660800488347,0.019877827850324985,0.11691730442354392,I find playing table tennis to be an enjoyable activity.,Engaging in physical activity is highly beneficial for both your physical and mental well-being.
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I love shooting hoops!,Working out is awesome for your body and your brain.
10,13,I like playing basketball.,It's wonderful that you enjoy being active.,0.03560470159377407,0.18889773402308402,0.055161303550447745,I find great enjoyment in playing basketball.,That's fantastic that you love staying active!
3,0,I want to travel to Tokyo.,That sounds like an exciting destination!,0.02690737765800142,0.04703220379966399,0.1680240307547435,"Oh, I'd absolutely love to visit Tokyo! It sounds like such an amazing adventure.",That sounds like a most promising destination.
6,6,I am learning physics.,That's great that you're expanding your knowledge.,0.025495561956209657,0.07473050352452039,0.06285145050522811,I'm diving into the exciting world of physics!,Awesome that you're learning new stuff!
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,"It's a bit of a cloudy day today, isn't it?",I trust the weather will be amenable to your planned activities.
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,I would like to travel to Berlin.,Proactive planning invariably enhances travel experiences.
4,3,I want to travel to Berlin.,Planning ahead always makes trips better.,0.05547963155591268,0.13966431731977583,0.11372179661690561,I'd absolutely love to visit Berlin!,Planning ahead is always conducive to a more enjoyable travel experience.
11,14,I like playing soccer.,Physical activity is great for both body and mind.,0.007263964285949601,0.013050643022516833,0.11691730442354392,Soccer is one of my favorite things to do!,Engaging in physical activity confers substantial benefits upon both physical and mental well-being.
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I wish to travel to Berlin.,That sounds like a most interesting and engaging destination!
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I'm itching to go to London.,That sounds like a promising destination!
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I wish to travel to London.,That appears to be a highly appealing destination.
4,1,I want to travel to Berlin.,Travel can be so enriching and fun.,0.000801864438721262,0.13966431731977583,0.0018414766041527128,I would be delighted to travel to Berlin.,Travel offers a wealth of enriching and enjoyable experiences.
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I'd absolutely love to take a trip to London!,That sounds like a most interesting destination!
